Ocupação;Quantitativo;Porcentagem;Data de carga
Jornalista e Redator;746;0,0021;01/03/2023 15:39
Lanterneiro e Pintor de Veículos;153;0,0004;01/03/2023 15:39
Lavador de Veículos;84;0,0002;01/03/2023 15:39
Lavandeiro, Tintureiro e Assemelhados;39;0,0001;01/03/2023 15:39
Leiloeiro, Avaliador e Assemelhados;17;0;01/03/2023 15:39
Leiturista;62;0,0002;01/03/2023 15:39
Locutor e Comentarista de Rádio e Televisão e Radialista;1484;0,0042;01/03/2023 15:39
Magistrado;12;0;01/03/2023 15:39
Manicure e Maquilador;182;0,0005;01/03/2023 15:39
Maquinista e Foguista de Embarcações e Assemelhados;26;0,0001;01/03/2023 15:39
Marinheiro Civil, Canoeiro, Embarcado e Assemelhados;105;0,0003;01/03/2023 15:39
Massagista;82;0,0002;01/03/2023 15:39
Matemático e Atuário;22;0,0001;01/03/2023 15:39
Mecânico de Manutenção;2781;0,008;01/03/2023 15:39
Membro das Forças Armadas;178;0,0005;01/03/2023 15:39
Membro do Ministério Público;2;0;01/03/2023 15:39
Mestre e Contramestre de Embarcação;16;0;01/03/2023 15:39
Meteorologista;2;0;01/03/2023 15:39
Militar Reformado;1118;0,0032;01/03/2023 15:39
Ministro de Estado;7;0;01/03/2023 15:39
Modelo;12;0;01/03/2023 15:39
Montador de Estrutura Metálica;116;0,0003;01/03/2023 15:39
Montador de Máquinas;57;0,0002;01/03/2023 15:39
Motoboy;565;0,0016;01/03/2023 15:39
Motorista Particular;4006;0,0115;01/03/2023 15:39
Motorista de Veículos de Transporte Coletivo de Passageiros;6489;0,0186;01/03/2023 15:39
Motorista de Veículos de Transporte de Carga;4930;0,0141;01/03/2023 15:39
Médico;2450;0,007;01/03/2023 15:39
Músico;827;0,0024;01/03/2023 15:39
Nutricionista e Assemelhados;73;0,0002;01/03/2023 15:39
Oceanógrafo;7;0;01/03/2023 15:39
Ocupante de Cargo em Comissão;434;0,0012;01/03/2023 15:39
Odontólogo;1034;0,003;01/03/2023 15:39
Office-Boy e Contínuo;68;0,0002;01/03/2023 15:39
Operador de Aparelhos de Produção Industrial;801;0,0023;01/03/2023 15:39
Operador de Computador;87;0,0002;01/03/2023 15:39
Operador de Equipamento Médico e Odontológico;26;0,0001;01/03/2023 15:39
Operador de Equipamento de Rádio, Televisão, Som e Cinema;121;0,0003;01/03/2023 15:39
Operador de Implemento de Agricultura, Pecuária e Exploração Florestal;553;0,0016;01/03/2023 15:39
Operador de Instalação de Produção de Energia Elétrica e Nuclear;65;0,0002;01/03/2023 15:39
Padeiro, Confeiteiro e Assemelhados;684;0,002;01/03/2023 15:39
Paramédico;7;0;01/03/2023 15:39
Pecuarista;1963;0,0056;01/03/2023 15:39
Pedagogo;1333;0,0038;01/03/2023 15:39
Pescador;1616;0,0046;01/03/2023 15:39
Petroleiro;33;0,0001;01/03/2023 15:39
Piloto de Aviação Comercial, Navegador, Mecânico de Vôo e Assemelhados;18;0,0001;01/03/2023 15:39
Policial Civil;1029;0,0029;01/03/2023 15:39
Policial Militar;2940;0,0084;01/03/2023 15:39
Porteiro de Edifício, Ascensorista, Garagista e Zelador;294;0,0008;01/03/2023 15:39
Prefeito;4;0;01/03/2023 15:39
Presidente da República;2;0;01/03/2023 15:39
Produtor Agropecuário;2377;0,0068;01/03/2023 15:39
Produtor de Espetáculos Públicos;217;0,0006;01/03/2023 15:39
Professor de Ensino Fundamental;10935;0,0313;01/03/2023 15:39
Professor de Ensino Médio;10109;0,0289;01/03/2023 15:39
Professor de Ensino Superior;1173;0,0034;01/03/2023 15:39
Professor e Instrutor de Formação Profissional;626;0,0018;01/03/2023 15:39
Programador de Computador;41;0,0001;01/03/2023 15:39
Protético;278;0,0008;01/03/2023 15:39
Psicólogo;346;0,001;01/03/2023 15:39
Publicitário;422;0,0012;01/03/2023 15:39
Químico;98;0,0003;01/03/2023 15:39
Recepcionista;464;0,0013;01/03/2023 15:39
Relações-Públicas;99;0,0003;01/03/2023 15:39
Relojoeiro e Montador de Instrumento de Precisão;40;0,0001;01/03/2023 15:39
Representante Comercial;1547;0,0044;01/03/2023 15:39
Sacerdote ou Membro de Ordem ou Seita Religiosa;557;0,0016;01/03/2023 15:39
Salva-Vidas;18;0,0001;01/03/2023 15:39
Secretário e Datilógrafo;941;0,0027;01/03/2023 15:39
Securitário;53;0,0002;01/03/2023 15:39
Serralheiro;512;0,0015;01/03/2023 15:39
Serventuário de Justiça;358;0,001;01/03/2023 15:39
Servidor Público Civil Aposentado;1170;0,0033;01/03/2023 15:39
Servidor Público Estadual;6972;0,0199;01/03/2023 15:39
Servidor Público Federal;2196;0,0063;01/03/2023 15:39
Servidor Público Municipal;24304;0,0695;01/03/2023 15:39
Servidor da Justiça Eleitoral;8;0;01/03/2023 15:39
Sociólogo;81;0,0002;01/03/2023 15:39
Supervisor, Inspetor e Agente de Compras e Vendas;364;0,001;01/03/2023 15:39
Tabelião;70;0,0002;01/03/2023 15:39
Tapeceiro;80;0,0002;01/03/2023 15:39
Taquígrafo e Estenógrafo;1;0;01/03/2023 15:39
Taxista;1061;0,003;01/03/2023 15:39
Telefonista;160;0,0005;01/03/2023 15:39
Terapeuta;57;0,0002;01/03/2023 15:39
Torneiro Mecânico;223;0,0006;01/03/2023 15:39
Trabalhador Dos Serviços de Contabilidade, de Caixa e Assemelhados;31;0,0001;01/03/2023 15:39
Trabalhador Florestal;98;0,0003;01/03/2023 15:39
Trabalhador Metalúrgico e Siderúrgico;332;0,0009;01/03/2023 15:39
Trabalhador Rural;8175;0,0234;01/03/2023 15:39
Trabalhador de Artes Gráficas;68;0,0002;01/03/2023 15:39
Trabalhador de Construção Civil;2983;0,0085;01/03/2023 15:39
Trabalhador de Curtimento;20;0,0001;01/03/2023 15:39
Trabalhador de Fabricação de Calçados e Artefatos de Couro;177;0,0005;01/03/2023 15:39
Trabalhador de Fabricação de Papel e Papelão;36;0,0001;01/03/2023 15:39
Trabalhador de Fabricação de Produtos Têxteis (Exceto Roupas);69;0,0002;01/03/2023 15:39
Trabalhador de Fabricação de Produtos de Borracha e Plástico;31;0,0001;01/03/2023 15:39
Trabalhador de Fabricação de Roupas;154;0,0004;01/03/2023 15:39
Trabalhador de Fabricação e Preparação de Alimentos e Bebidas;131;0,0004;01/03/2023 15:39
Trabalhador de Fabricação, Vulcanização e Reparação de Pneumáticos;11;0;01/03/2023 15:39
Trabalhador de Hotelaria;35;0,0001;01/03/2023 15:39
Trabalhador de Minas e Pedreiras, Sondador e Assemelhados;68;0,0002;01/03/2023 15:39
Trabalhador de Tratamento de Fumo e de Fabricação de Cigarros/Charutos;8;0;01/03/2023 15:39
Trabalhador de Usinagem de Metais;60;0,0002;01/03/2023 15:39
Trabalhador em Atividade de Processamento Químico;30;0,0001;01/03/2023 15:39
Tradutor, Intérprete e Filólogo;9;0;01/03/2023 15:39
Técnico Contabilidade, Estatística, Economia Doméstica e Administração;1359;0,0039;01/03/2023 15:39
Técnico Têxtil;21;0,0001;01/03/2023 15:39
Técnico de Biologia;18;0,0001;01/03/2023 15:39
Técnico de Eletricidade, Eletrônica e Telecomunicações;864;0,0025;01/03/2023 15:39
Técnico de Enfermagem e Assemelhados (Exceto Enfermeiro);2410;0,0069;01/03/2023 15:39
Técnico de Laboratório e Raios X;376;0,0011;01/03/2023 15:39
Técnico de Mecânica;188;0,0005;01/03/2023 15:39
Técnico de Mineração, Metalurgia e Geologia;74;0,0002;01/03/2023 15:39
Técnico de Obras Civis, Estradas, Saneamento e Assemelhados;239;0,0007;01/03/2023 15:39
Técnico de Química;97;0,0003;01/03/2023 15:39
Técnico em Agronomia e Agrimensura;932;0,0027;01/03/2023 15:39
Técnico em Edificações;130;0,0004;01/03/2023 15:39
Técnico em Informática;363;0,001;01/03/2023 15:39
Vendedor Pracista, Representante, Caixeiro-Viajante e Assemelhados;2185;0,0062;01/03/2023 15:39
Vendedor de Comércio Varejista e Atacadista;3448;0,0099;01/03/2023 15:39
Vereador;17514;0,0501;01/03/2023 15:39
Veterinário;331;0,0009;01/03/2023 15:39
Vigilante;2898;0,0083;01/03/2023 15:39
Zootecnista;72;0,0002;01/03/2023 15:39
